adm4Pcode,adm4NameLa,adm3NameLa,adm2NameLa,adm1NameLa,Population,codeName_3,POINT_X,POINT_Y
UKR1425286803,Vidrodzhennia,Rozsypnenska,Shakhtarskyi,Donetska,43,village,38.516703,48.20584823
UKR1425282303,Dibrivka,Dmytrivska,Shakhtarskyi,Donetska,384,village,39.03747931,47.90093175
UKR1420985903,Dibrova,Nykyforivska,Bakhmutskyi,Donetska,22,village,37.833817,48.76448288
UKR1423082002,Dibrova,Lymanska,Lymanskyi,Donetska,329,village,37.84503274,48.91624825
UKR1423983302,Demianivka,Komyshuvatska,Manhushskyi,Donetska,922,village,37.18661235,47.07411818
UKR1423085403,Myrne,Lymanska,Lymanskyi,Donetska,18,village,37.9282135,49.0681443
UKR1420684503,Dzerkalne,Klenivska,Amvrosiivskyi,Donetska,65,village,38.25839069,47.79469866
UKR1425283403,Novomykolaivka,Zolotarivska,Shakhtarskyi,Donetska,42,village,38.17610179,47.97819101
UKR1423083206,Novomykhailivka,Lymanska,Lymanskyi,Donetska,62,village,37.8693495,49.20149927
UKR1420687102,Pokrovka,Stepano-Krynska,Amvrosiivskyi,Donetska,472,village,38.33001398,47.91270766
UKR1421580404,Polkove,Anadolska,Volnovaskyi,Donetska,163,village,37.5231456,47.44229469
UKR1422756303,Novomykolaivka,Udachnenska,Pokrovskyi,Donetska,231,village,36.92686394,48.18893707
UKR1424256502,Novomykolaivka,Cherkaska,Slovianskyi,Donetska,859,village,37.3737,48.88810624
UKR1422485805,Novoolenivka,Tarasivska,Kostiantynivskyi,Donetska,245,village,37.5380225,48.39695755
UKR1422784007,Novoolenivka,Novotroitska,Pokrovskyi,Donetska,124,village,37.0866245,48.13684047
UKR1425284503,Novoorlivka,Maloorlivska,Shakhtarskyi,Donetska,322,village,38.4107365,48.18058249
UKR1421282405,Novoocheretuvate,Komarska,Velykonovosilkivskyi,Donetska,199,village,36.81180269,47.89905754
UKR1420686004,Novoielanchyk,Novoivanivska,Amvrosiivskyi,Donetska,84,village,38.43443683,47.77883796
UKR1424882906,Petrivske,Lukivska,Boikivskyi,Donetska,79,village,37.96251724,47.38377977
UKR1425284703,Petrivske,Manuilivska,Shakhtarskyi,Donetska,369,village,38.673297,47.94326995
UKR1422786505,Horikhove,Sribnenska,Pokrovskyi,Donetska,397,village,36.91679503,48.09842854
UKR1420682505,Petropavlivka,Vasylivska,Amvrosiivskyi,Donetska,247,village,38.566165,47.67547052
UKR1421280202,Petropavlivka,Andriivska,Velykonovosilkivskyi,Donetska,87,village,37.14053372,48.04694176
UKR1422083304,Lidyne,Zolotokolodiazka,Dobropilskyi,Donetska,23,village,37.1871884,48.59342725
UKR1423381104,Lisivka,Halytsynivska,Marinskyi,Donetska,308,village,37.37994012,48.09828295
UKR1420985203,Lohvynove,Komunivska,Bakhmutskyi,Donetska,57,village,38.34511072,48.37999568
UKR1423084304,Lozove,Lymanska,Lymanskyi,Donetska,736,village,37.59632771,49.20958555
UKR1423984406,Portivske,Melekinska,Manhushskyi,Donetska,624,village,37.42269493,47.00266389
UKR1423981103,Pryazovske,Berdianska,Manhushskyi,Donetska,948,village,37.37249588,47.15323406
UKR1412046501,Novoselivka,Karlo-Marksivska,Yenakiivska,Donetska,647,village,38.11226774,48.26199409
UKR1420981503,Novoselivka,Verkhnokamianska,Bakhmutskyi,Donetska,1,village,38.16101766,48.8544265
UKR1424582406,Novoselivka,Marianivska,Starobeshivskyi,Donetska,547,village,37.84016329,47.8378014
UKR1425586503,Novoselivka,Rozivska,Yasynuvatskyi,Donetska,541,village,37.8486035,48.273413
UKR1420955401,Vozdvyzhenka,Luhanska,Bakhmutskyi,Donetska,335,village,38.29006873,48.49783816
UKR1424283503,Nykonorivka,Malynivska,Slovianskyi,Donetska,398,village,37.73739681,48.76928753
UKR1420987503,Nova Kamianka,Pokrovska,Bakhmutskyi,Donetska,14,village,38.13258544,48.6667452
UKR1424883605,Nova Marivka,Michurinska,Boikivskyi,Donetska,175,village,37.94179704,47.4491373
UKR1420386809,Novyi Kavkaz,Novooleksandrivska,Oleksandrivskyi,Donetska,110,village,36.85996763,48.75357556
UKR1422784503,Zvirove,Pishchanska,Pokrovskyi,Donetska,1037,village,37.12167379,48.25244004
UKR1423086502,Zelena Dolyna,Lymanska,Lymanskyi,Donetska,176,village,37.80921523,49.1318723
UKR1420386805,Zelene,Novooleksandrivska,Oleksandrivskyi,Donetska,211,village,36.78161673,48.76097641
UKR1425286705,Polove,Petropavlivska,Shakhtarskyi,Donetska,155,village,38.46749391,48.20446044
UKR1425582104,Novoselivka Druha,Krasnohorivska,Yasynuvatskyi,Donetska,131,village,37.79039225,48.20624882
UKR1424584606,Rebrykove,Novokaterynivska,Starobeshivskyi,Donetska,109,village,38.08645675,47.69833873
UKR1422755304,Mykolaivka,Hrodivska,Pokrovskyi,Donetska,101,village,37.31999041,48.24825315
UKR1422755603,Mykolaivka,Novoekonomichna,Pokrovskyi,Donetska,364,village,37.34511042,48.3211488
UKR1420985004,Mykolaivka Druha,Kodemska,Bakhmutskyi,Donetska,7,village,38.0137031,48.47048648
UKR1424883604,Maiorove,Michurinska,Boikivskyi,Donetska,247,village,37.97270261,47.49815559
UKR1420680405,Komyshuvakha,Oleksiivska,Amvrosiivskyi,Donetska,37,village,38.75563548,47.79084469
UKR1424587504,Krasnopillia,Sontsevska,Starobeshivskyi,Donetska,605,village,38.109984,47.53918903
UKR1422082202,Krasnopodillia,Dobropilska,Dobropilskyi,Donetska,281,village,37.08916543,48.4196486
UKR1422786504,Novoandriivka,Sribnenska,Pokrovskyi,Donetska,65,village,37.0400125,48.10645484
UKR1424280503,Novoandriivka,Andriivska,Slovianskyi,Donetska,96,village,37.3448525,48.59881454
UKR1425587305,Novobakhmutivka,Soloviovska,Yasynuvatskyi,Donetska,191,village,37.6192035,48.22561824
UKR1420989907,Vesele,Yakovlivska,Bakhmutskyi,Donetska,102,village,38.14909462,48.74427167
UKR1421282402,Vesele,Komarska,Velykonovosilkivskyi,Donetska,307,village,36.76743931,47.93085928
UKR1421582402,Vesele,Zlatoustivska,Volnovaskyi,Donetska,413,village,37.3650666,47.48097664
UKR1421781802,Vesele,Zelenoiarska,Nikolskyi,Donetska,162,village,36.97405276,47.18587673
UKR1422083302,Vesele,Zolotokolodiazka,Dobropilskyi,Donetska,227,village,37.273052,48.54436197
UKR1420386605,Znamenivka,Petrivska Druha,Oleksandrivskyi,Donetska,158,village,36.72832925,48.6691749
UKR1421583202,Znamenivka,Soniachna,Volnovaskyi,Donetska,172,village,37.44382841,47.43041196
UKR1422783409,Marynivka,Mykolaivska,Pokrovskyi,Donetska,335,village,37.34913228,48.18039378
UKR1425288202,Marynivka,Stepanivska,Shakhtarskyi,Donetska,629,village,38.84899775,47.90339203
UKR1423686009,Markyne,Rozivska,Novoazovskyi,Donetska,473,village,38.1824604,47.19016743
UKR1424582405,Novobesheve,Marianivska,Starobeshivskyi,Donetska,268,village,37.86715631,47.81033493
UKR1422784005,Novovasylivka,Novotroitska,Pokrovskyi,Donetska,357,village,37.04438371,48.20392085
UKR1420983003,Vesela Dolyna,Zaitsivska,Bakhmutskyi,Donetska,277,village,38.06292996,48.55106097
UKR1420684004,Sadove,Zelenivska,Amvrosiivskyi,Donetska,200,village,38.17142484,47.96898851
UKR1421781804,Sadove,Zelenoiarska,Nikolskyi,Donetska,56,village,36.93360675,47.18971699
UKR1420981007,Sakko I Vantsetti,Vasiukivska,Bakhmutskyi,Donetska,3,village,38.03068182,48.74701063
UKR1420387507,Samiilivka,Stepanivska,Oleksandrivskyi,Donetska,224,village,36.986016,48.5874645
UKR1423610103,Samsonove,Novoazovska,Novoazovskyi,Donetska,378,village,38.00281946,47.10012628
UKR1422786509,Yasenove,Sribnenska,Pokrovskyi,Donetska,324,village,37.064673,48.10694488
UKR1422085504,Pervomaiske,Novovodianska,Dobropilskyi,Donetska,435,village,37.07901926,48.54408028
UKR1420989905,Vasylivka,Yakovlivska,Bakhmutskyi,Donetska,142,village,38.25851002,48.72667356
UKR1421587203,Vasylivka,Rybynska,Volnovaskyi,Donetska,91,village,37.676066,47.57619724
UKR1422088802,Vasylivka,Shylivska,Dobropilskyi,Donetska,74,village,37.03836263,48.35861424
UKR1424287903,Starodubivka,Rai-Oleksandrivska,Slovianskyi,Donetska,220,village,37.7919515,48.88917251
UKR1411745600,Novohryhorivka,Raiska,Druzhkivska,Donetska,384,urban type village,37.42162372,48.57661782
UKR1420686007,Ulianivske,Novoivanivska,Amvrosiivskyi,Donetska,853,village,38.397677,47.63505534
UKR1421284805,Urozhaine,Staromaiorska,Velykonovosilkivskyi,Donetska,1000,village,36.8203378,47.75186319
UKR1420685003,Kharkivske,Lysychenska,Amvrosiivskyi,Donetska,278,village,38.55919715,47.74361215
UKR1422785002,Yurivka,Petrivska,Pokrovskyi,Donetska,79,village,37.1882585,48.14284829
UKR1424583508,Verkhokamianka,Novozarivska,Starobeshivskyi,Donetska,0,village,38.17112004,47.59440548
UKR1421286604,Voskresenka,Shevchenkivska,Velykonovosilkivskyi,Donetska,532,village,36.64246196,47.95485129
UKR1424583505,Kamiane,Novozarivska,Starobeshivskyi,Donetska,131,village,38.12589998,47.67658584
UKR1422086605,Volodymyrivka,Shakhivska,Dobropilskyi,Donetska,675,village,37.34789554,48.43974033
UKR1421285202,Volodyne,Staromlynivska,Velykonovosilkivskyi,Donetska,285,village,36.77033525,47.69356694
UKR1424885902,Volia,Pervomaiska,Boikivskyi,Donetska,103,village,38.0782445,47.44836477
UKR1420685404,Hrabske,Mnohopilska,Amvrosiivskyi,Donetska,574,village,38.15949598,47.90258417
UKR1421781603,Hranitne,Zorianska,Nikolskyi,Donetska,285,village,37.55248985,47.31977875
UKR1423381503,Dalnie,Dachnenska,Marinskyi,Donetska,403,village,37.26871575,47.94698191
UKR1422484102,Izhevka,Novodmytrivska,Kostiantynivskyi,Donetska,67,village,37.6688565,48.58583776
UKR1423385404,Izmailivka,Novoselydivska,Marinskyi,Donetska,199,village,37.3424905,48.05555166
UKR1424287901,Rai-Oleksandrivka,Rai-Oleksandrivska,Slovianskyi,Donetska,1094,village,37.84956596,48.81129318
UKR1422482003,Klynove,Viroliubivska,Kostiantynivskyi,Donetska,30,village,37.6735465,48.61291055
UKR1422482002,Bezimiane,Viroliubivska,Kostiantynivskyi,Donetska,9,village,37.67404043,48.60106288
UKR1422482505,Oleksandro-Shultyne,Ivanopilska,Kostiantynivskyi,Donetska,195,village,37.82735243,48.48605295
UKR1420381011,Sofiino-Lyman,Bezzabotivska,Oleksandrivskyi,Donetska,72,village,36.976134,48.6938506
UKR1410166300,Horbachevo-Mykhailivka,Mospynska,Donetska,Donetska,922,urban type village,38.01036164,47.85135435
UKR1413569400,Hruzko-Lomivka,Hruzko-Zorianska,Makiivska,Donetska,632,urban type village,38.10839414,47.904335
UKR1420985704,Orikhovo-Vasylivka,Minkivska,Bakhmutskyi,Donetska,227,village,37.878265,48.68160942
UKR1425286001,Orlovo-Ivanivka,Orlovo-Ivanivska,Shakhtarskyi,Donetska,965,village,38.47220025,48.17002658
UKR1411745300,Oleksiievo-Druzhkivka,Oleksiievo-Druzhkivska,Druzhkivska,Donetska,7704,urban type village,37.61273519,48.57776196
UKR1423687705,Siedovo-Vasylivka,Khomutivska,Novoazovskyi,Donetska,317,village,38.11299681,47.22430689
UKR1420687101,Stepano-Krynka,Stepano-Krynska,Amvrosiivskyi,Donetska,951,village,38.3346765,47.92299098
UKR1420681504,Serhiieve-Krynka,Biloiarivska,Amvrosiivskyi,Donetska,13,village,38.66438362,47.77465382
UKR1420681002,Karpovo-Nadezhdynka,Artemivska,Amvrosiivskyi,Donetska,627,village,38.58089078,47.82448454
UKR1412046500,Sofiivka,Karlo-Marksivska,Yenakiivska,Donetska,9852,urban type village,38.15567414,48.26576889
UKR1420382203,Zaparo-Marivka,Vysokopilska,Oleksandrivskyi,Donetska,441,village,37.046395,48.80025477
UKR1420981502,Ivano-Darivka,Verkhnokamianska,Bakhmutskyi,Donetska,29,village,38.194983,48.81418663
UKR1420687103,Rusko-Orlivka,Stepano-Krynska,Amvrosiivskyi,Donetska,79,village,38.375408,47.95247752
UKR1420387301,Spasko-Mykhailivka,Spasko-Mykhailivska,Oleksandrivskyi,Donetska,1112,village,36.938336,48.57602176
UKR1424882401,Kuznetsovo-Mykhailivka,Kuznetsovo-Mykhailivska,Boikivskyi,Donetska,964,village,38.21331246,47.45918852
UKR1425282309,Chuhuno-Krepynka,Dmytrivska,Shakhtarskyi,Donetska,88,village,38.97559549,47.99789008
UKR1420683501,Yelyzaveto-Mykolaivka,Yelyzaveto-Mykolaivska,Amvrosiivskyi,Donetska,769,village,38.345926,47.82306037
UKR1422480501,Oleksandro-Kalynove,Oleksandro-Kalynivska,Kostiantynivskyi,Donetska,817,village,37.672625,48.41377268
UKR1423681105,Mytkovo-Kachkari,Bezimenska,Novoazovskyi,Donetska,419,village,37.9570212,47.17085302
UKR1413569300,Hruzko-Zorianske,Hruzko-Zorianska,Makiivska,Donetska,1367,urban type village,38.09048219,47.94257044
UKR1422483002,Kleban-Byk,Katerynivska,Kostiantynivskyi,Donetska,468,village,37.765196,48.42539196
UKR1423985502,Babakh-Tarama,Urzufska,Manhushskyi,Donetska,120,village,37.0846033,46.893737
UKR1415047200,Troitsko-Khartsyzk,Troitsko-Khartsyzka,Khartsyzka,Donetska,1002,urban type village,38.26643693,47.96707755
UKR1420355103,Dmytro-Darivka,Oleksandrivska,Oleksandrivskyi,Donetska,285,village,36.96128537,48.76473997
UKR1424883202,Hrekovo-Oleksandrivka,Mykhailivska,Boikivskyi,Donetska,601,village,38.17841806,47.40706757
UKR1422084403,Zavydo-Borzenka,Kryvorizka,Dobropilskyi,Donetska,208,village,36.93073268,48.51252019
UKR1422084404,Zavydo-Kudasheve,Kryvorizka,Dobropilskyi,Donetska,436,village,36.9367776,48.46417431
UKR1420985703,Dubovo-Vasylivka,Minkivska,Bakhmutskyi,Donetska,13,village,37.92810021,48.65034991
UKR1412990001,Ashurkove,Kramatorska,Kramatorska,Donetska,19,village,37.63485817,48.65726665
UKR1411245303,Dyliivka,Pivnichna,Toretska,Donetska,223,village,37.86092617,48.43306592
UKR1422482503,Dyliivka,Ivanopilska,Kostiantynivskyi,Donetska,402,village,37.8820489,48.46365279
UKR1413567000,Lisne,Nyzhnokrynska,Makiivska,Donetska,172,urban type village,38.13239901,48.09770932
UKR1422484113,Chervone,Novodmytrivska,Kostiantynivskyi,Donetska,269,village,37.7861125,48.56225441
UKR1422485703,Stupochky,Predtechynska,Kostiantynivskyi,Donetska,89,village,37.82804547,48.53553938
UKR1421582003,Zachativka,Zachativska,Volnovaskyi,Donetska,668,village,37.19880088,47.47356589
UKR1423686607,Shcherbak,Samiilivska,Novoazovskyi,Donetska,177,village,38.19972657,47.21737969
UKR1422781602,Vesele,Ivanivska,Pokrovskyi,Donetska,133,village,37.4393692,48.23740313
UKR1422784703,Kotlyne,Pershotravneva,Pokrovskyi,Donetska,446,village,37.05004553,48.25363572
UKR1424583504,Vesele,Novozarivska,Starobeshivskyi,Donetska,108,village,38.07932729,47.63102727
UKR1420955403,Lozove,Luhanska,Bakhmutskyi,Donetska,48,village,38.23942484,48.37987485
UKR1412990003,Semenivka,Kramatorska,Kramatorska,Donetska,384,village,37.64976725,48.67116376
UKR1424582404,Menchuhove,Marianivska,Starobeshivskyi,Donetska,59,village,37.98475077,47.85499854
UKR1415090005,Vedmezhe,Khartsyzka,Khartsyzka,Donetska,96,village,38.19117315,48.03495525
UKR1411245600,Kurdiumivka,Toretska,Toretska,Donetska,893,urban type village,37.95532596,48.46952628
UKR1411245900,Pivdenne,Zalizna,Toretska,Donetska,1598,urban type village,37.9083441,48.37282247
UKR1414446500,Lymanchuk,Hirnytska,Snizhnianska,Donetska,903,urban type village,38.82528175,48.01598364
UKR1415345700,Moskovske,Kontarnivska,Shakhtarska,Donetska,1025,urban type village,38.5431255,48.10961149
UKR1410166309,Novodvirske,Mospynska,Donetska,Donetska,62,village,38.13944981,47.83883628
UKR1422783411,Novozhelanne,Mykolaivska,Pokrovskyi,Donetska,274,village,37.43451112,48.1854689
UKR1420384411,Novoznamenivka,Myrnodolynska,Oleksandrivskyi,Donetska,125,village,36.825767,48.60605912
UKR1420386813,Novopryhozhe,Novooleksandrivska,Oleksandrivskyi,Donetska,43,village,36.76716199,48.7848395
UKR1413591513,Novoselivka,Verkhnokrynska,Makiivska,Donetska,260,village,38.13473595,48.1670486
UKR1415045600,Blahodatne,Troitsko-Khartsyzka,Khartsyzka,Donetska,61,urban type village,38.2102151,47.96931072
UKR1413569100,Vuhliar,Proletarska,Makiivska,Donetska,1245,urban type village,38.06134237,48.01511404
UKR1415045900,Hirne,Khartsyzka,Khartsyzka,Donetska,3402,urban type village,38.20120959,48.05694595
UKR1412946500,Malotaranivka,Krasnotorska,Kramatorska,Donetska,3690,urban type village,37.5096851,48.66404855
UKR1413569700,Mezhove,Hruzko-Zorianska,Makiivska,Donetska,1211,urban type village,38.07161554,47.96476445
UKR1415046500,Mykolaivka,Zuhreska,Khartsyzka,Donetska,249,urban type village,38.24415682,48.00026628
UKR1413569500,Huselske,Proletarska,Makiivska,Donetska,499,urban type village,38.11309058,47.99588001
UKR1424255900,Donetske,Raihorodotska,Slovianskyi,Donetska,640,urban type village,37.69028714,48.93387257
UKR1411246800,Petrivka,Shcherbynivska,Toretska,Donetska,1117,urban type village,37.7822044,48.38850218
UKR1415046800,Pokrovka,Troitsko-Khartsyzka,Khartsyzka,Donetska,184,urban type village,38.27835041,47.93431204
UKR1411790003,Druzhkivske,Druzhkivska,Druzhkivska,Donetska,538,village,37.5880655,48.6320975
UKR1412365803,Lomakyne,Talakivska,Mariupolska,Donetska,241,village,37.71390914,47.16773398
UKR1422085015,Maiak,Shakhivska,Dobropilskyi,Donetska,274,village,37.31935398,48.42619964
UKR1412147017,Molodyi Shakhtar,Zhdanivska,Zhdanivska,Donetska,164,village,38.24693811,48.10304605
UKR1413591511,Novomarivka,Verkhnokrynska,Makiivska,Donetska,305,village,38.14657937,48.15051696
UKR1410640001,Piatykhatky,Horlivska,Horlivska,Donetska,136,village,38.0164675,48.25546877
UKR1414447700,Pobieda,Pervomaiska,Snizhnianska,Donetska,565,urban type village,38.81148412,47.97807316
UKR1422486011,Pryiut,Torska,Kostiantynivskyi,Donetska,42,village,37.40850485,48.53698131
UKR1422783415,Ptyche,Mykolaivska,Pokrovskyi,Donetska,274,village,37.45013075,48.1666855
UKR1413390003,Stavky,Lymanska,Lymanska,Donetska,803,village,37.82574108,49.04774493
UKR1411245301,Dachne,Pivnichna,Toretska,Donetska,70,village,37.87683272,48.42691637
UKR1411290001,Krymske,Toretska,Toretska,Donetska,59,village,37.87976316,48.41408793
UKR1422785702,Krasnyi Lyman,Rivnenska,Pokrovskyi,Donetska,592,village,37.23824576,48.34165986
UKR1414448001,Molchalyne,Sieverna,Snizhnianska,Donetska,659,village,38.71187006,48.06047664
UKR1415070801,Vynohradne,Ilovaiska,Khartsyzka,Donetska,515,village,38.22926171,47.92265883
UKR1415047800,Shyroke,Troitsko-Khartsyzka,Khartsyzka,Donetska,790,urban type village,38.23100251,47.95684455
UKR1411745800,Novomykolaivka,Raiska,Druzhkivska,Donetska,100,urban type village,37.36985057,48.56456724
UKR1423355600,Illinka,Kurakhivska,Marinskyi,Donetska,449,urban type village,37.29742628,48.00735269
UKR1413569301,Kholmyste,Hruzko-Zorianska,Makiivska,Donetska,196,village,38.10345421,47.97271733
UKR1413568100,Maiak,Hruzko-Zorianska,Makiivska,Donetska,1202,urban type village,38.02063993,47.96914239
UKR1424281502,Bohorodychne,Dolynska,Slovianskyi,Donetska,794,village,37.50701737,49.01824167
UKR1420685410,Chervonosilske,Mnohopilska,Amvrosiivskyi,Donetska,126,village,38.240994,47.83016073
UKR1415390007,Zarichne,Shakhtarska,Shakhtarska,Donetska,150,village,38.49515692,48.07743594
UKR1420986503,Zelenopillia,Opytnenska,Bakhmutskyi,Donetska,316,village,37.96179347,48.47188842
UKR1413590001,Novomoskovske,Makiivska,Makiivska,Donetska,20,village,38.16727698,48.17599483
UKR1420684507,Pobieda,Klenivska,Amvrosiivskyi,Donetska,59,village,38.18640551,47.77258038
UKR1420981010,Khromivka,Vasiukivska,Bakhmutskyi,Donetska,34,village,37.9493883,48.74506994
UKR1415047500,Shakhtne,Troitsko-Khartsyzka,Khartsyzka,Donetska,829,urban type village,38.2835658,47.98121012
UKR1424583510,Shyroke,Novozarivska,Starobeshivskyi,Donetska,33,village,38.14734604,47.5588899
UKR1424584610,Shmidta,Novokaterynivska,Starobeshivskyi,Donetska,154,village,38.16889007,47.71860892
UKR1413390007,Shchurove,Lymanska,Lymanska,Donetska,264,village,37.71553288,48.96148318
UKR1422484111,Stinky,Novodmytrivska,Kostiantynivskyi,Donetska,265,village,37.73903399,48.5779799
UKR1410640003,Fedorivka,Horlivska,Horlivska,Donetska,74,village,38.04389263,48.2615552
UKR1412090003,Shaposhnykove,Yenakiievska miska rada,Yenakiivska,Donetska,27,village,38.15889317,48.19192107
UKR1420387310,Shevchenko,Spasko-Mykhailivska,Oleksandrivskyi,Donetska,33,village,36.86803125,48.6230463
UKR1410166307,Mykhailivka,Mospynska,Donetska,Donetska,64,village,38.13218941,47.83131452
UKR1422482504,Nelipivka,Ivanopilska,Kostiantynivskyi,Donetska,41,village,37.78792299,48.45163924
UKR1420386811,Novobakhmetieve,Novooleksandrivska,Oleksandrivskyi,Donetska,148,village,36.83511515,48.74002658
UKR1420682010,Siiatel,Blahodatnivska,Amvrosiivskyi,Donetska,55,village,38.52109475,47.89272095
UKR1420355113,Sofiivka,Oleksandrivska,Oleksandrivskyi,Donetska,287,village,36.864225,48.70647078
UKR1413565300,Zemlianky,Yasynivska,Makiivska,Donetska,2212,urban type village,37.91410252,48.12998527
UKR1413845600,Komyshivka,Selydivska,Selydivska,Donetska,560,urban type village,37.46867333,48.18033918
UKR1413390001,Brusivka,Lymanska,Lymanska,Donetska,163,village,37.784436,48.90733748
UKR1413390005,Staryi Karavan,Lymanska,Lymanska,Donetska,191,village,37.78450625,48.92026687
UKR1422085011,Suvorove,Shakhivska,Dobropilskyi,Donetska,62,village,37.25720879,48.3871072
UKR1410166313,Temriuk,Mospynska,Donetska,Donetska,247,village,37.98560125,47.89594213
UKR1424255680,Torets,Bylbasivska,Slovianskyi,Donetska,209,village,37.49139603,48.86727308
UKR1422486015,Toretske,Torska,Kostiantynivskyi,Donetska,28,village,37.42450887,48.56172432
UKR1412945900,Komyshuvakha,Krasnotorska,Kramatorska,Donetska,488,urban type village,37.45424835,48.63961692
UKR1410345600,Krasna Hora,Bakhmutska,Bakhmutska,Donetska,650,urban type village,38.01826596,48.65960942
UKR1413567600,Lypske,Nyzhnokrynska,Makiivska,Donetska,1027,urban type village,38.1465096,48.08140748
UKR1412947400,Yasna Poliana,Shabelkivska,Kramatorska,Donetska,2159,urban type village,37.52291552,48.74767028
UKR1412090001,Avilovka,Yenakiievska miska rada,Yenakiivska,Donetska,49,village,38.1741663,48.19829054
UKR1410166301,Byriuky,Mospynska,Donetska,Donetska,696,village,38.08351541,47.86231602
UKR1422482502,Bila Hora,Ivanopilska,Kostiantynivskyi,Donetska,78,village,37.85341275,48.48606425
UKR1420355111,Petrivka Persha,Oleksandrivska,Oleksandrivskyi,Donetska,508,village,36.88993661,48.7002795
UKR1422782810,Chunyshyne,Lysivska,Pokrovskyi,Donetska,114,village,37.1995925,48.23021376
UKR1414445600,Brazhyne,Hirnytska,Snizhnianska,Donetska,326,urban type village,38.8270094,47.99537384
UKR1413569200,Vysoke,Hruzko-Zorianska,Makiivska,Donetska,474,urban type village,38.05772889,47.94388936
UKR1411545300,Vodianske,Bilytska,Dobropilska,Donetska,1567,urban type village,37.10357122,48.40947993
UKR1411246200,Nelipivka,Novhorodska,Toretska,Donetska,1104,urban type village,37.82973924,48.35583908
UKR1414446800,Nykyforove,Hirnytska,Snizhnianska,Donetska,408,urban type village,38.84610552,48.00655069
UKR1412945300,Oleksandrivka,Shabelkivska,Kramatorska,Donetska,3688,urban type village,37.45335189,48.74750848
UKR1410166311,Kyslyche,Mospynska,Donetska,Donetska,78,village,37.99688787,47.91198961
UKR1422783413,Orlivka,Mykolaivska,Pokrovskyi,Donetska,297,village,37.37780861,48.21253446
UKR1411690001,Yasne,Dokuchaievska,Dokuchaievska,Donetska,882,village,37.63588299,47.77318601
UKR1422083311,Petrivka,Zolotokolodiazka,Dobropilskyi,Donetska,38,village,37.19692724,48.56680314
UKR1422486013,Raiske,Torska,Kostiantynivskyi,Donetska,83,village,37.47854662,48.56219656
UKR1411390001,Svitle,Myrnohradska,Dymytrivska,Donetska,1025,village,37.22901708,48.30750366
UKR1420680411,Semenivske,Oleksiivska,Amvrosiivskyi,Donetska,129,village,38.75631622,47.85268654
UKR1422781610,Serhiivka,Ivanivska,Pokrovskyi,Donetska,159,village,37.4122065,48.22049156
UKR1415390003,Hirne,Shakhtarska,Shakhtarska,Donetska,1409,village,38.54795717,48.03677897
UKR1413845300,Vyshneve,Selydivska,Selydivska,Donetska,260,urban type village,37.24691107,48.1508111
UKR1412147000,Vilkhivka,Zhdanivska,Zhdanivska,Donetska,945,urban type village,38.30735799,48.11064615
UKR1412045900,Druzhne,Yunokomunarivska,Yenakiivska,Donetska,676,urban type village,38.28181185,48.19711934
UKR1415390001,Viktoriia,Shakhtarska,Shakhtarska,Donetska,401,village,38.4854211,48.06686972
UKR1415390005,Dorofiienko,Shakhtarska,Shakhtarska,Donetska,213,village,38.47172397,48.06896903
UKR1415390009,Kyshchenko,Shakhtarska,Shakhtarska,Donetska,36,village,38.46805973,48.09265051
UKR1412945600,Bilenke,Bilenkivska,Kramatorska,Donetska,9402,urban type village,37.62149297,48.761098
UKR1412900000,Kramatorsk,Kramatorska,Kramatorska,Donetska,164283,city,37.56420725,48.72800101
UKR1420955200,Zaitseve,Zaitsivska,Bakhmutskyi,Donetska,3459,urban type village,38.00490546,48.40178649
UKR1424210800,Mykolaivka,Mykolaivska,Slovianskyi,Donetska,15684,city,37.77062168,48.85188487
UKR1410600000,Horlivka,Horlivska,Horlivska,Donetska,256714,city,38.06028922,48.32563428
UKR1422784010,Uspenivka,Novotroitska,Pokrovskyi,Donetska,409,village,37.01974079,48.20002323
UKR1420383815,Fedorivka,Krynychanska,Oleksandrivskyi,Donetska,8,village,37.08554576,48.64999998
UKR1423686011,Kholodne,Rozivska,Novoazovskyi,Donetska,131,village,38.22179575,47.11801763
UKR1410166303,Verbova Balka,Mospynska,Donetska,Donetska,138,village,38.08070539,47.83314723
UKR1412365801,Hnutove,Talakivska,Mariupolska,Donetska,813,village,37.75233225,47.20617733
UKR1410166305,Hryshky,Mospynska,Donetska,Donetska,63,village,37.99528985,47.87802768
